doc_id,text
d_416995fc53,"УСТАНОВИЛ: В Мещанский районный суд поступило исковое заявление к «Будущее» о восстановления срока. Указанное исковое заявление подлежит оставлению без движения, как поданное с нарушением требований ст.131,132 ГПК РФ, по следующим основаниям. В силу ст.131 ГПК РФ в исковом заявлении должны быть указаны: 1) наименование суда, в который подается заявление; 2) наименование истца, его место жительства или, если истцом является организация, ее , а также наименование представителя и его , если заявление подается представителем; 3) сведения об ответчике: для гражданина - фамилия, имя, отчество (при наличии) и место жительства, а также паспортные данные, место работы (если они известны) и один из идентификаторов (страховой номер индивидуального лицевого счета, идентификационный номер налогоплательщика, серия и номер документа, удостоверяющего личность, основной государственный регистрационный номер индивидуального предпринимателя, серия и номер водительского удостовер"
d_42a2521124,"УСТАНОВИЛ: В Мещанский районный суд поступило заявление к «Будущее» о назначении накопительной пенсии. Вместе с тем, указанное исковое заявление не может быть принято к производству суда. Пунктом 4 ч.1 ст.135 ГПК РФ предусмотрено, что судья возвращает исковое заявление в случае, если исковое заявление не подписано или исковое заявление подписано и подано лицом, не имеющим полномочий на его подписание и предъявление в суд. Как усматривается из заявления, оно не подписано истцом. При таких обстоятельствах, данное исковое заявление подлежит возврату. Данное обстоятельство не препятствует повторной подаче подписанного надлежащим лицом заявления. На основании изложенного, руководствуясь положениями статьи 135 ГПК РФ, суд ОПРЕДЕЛИЛ: Исковое заявление к «Будущее» о назначении накопительной пенсии - возвратить истцу. Возвращение искового заявления не препятствует повторному обращению истца в суд с иском к тому же ответчику, о том же предмете и по тем же основаниям, е"
d_42f73e6f55,"УСТАНОВИЛ: В Мещанский районный суд города Москвы поступило исковое заявление к АО «НПФ «Будущее» о восстановлении срока. Указанное заявление подлежит оставлению без движения, как поданное с нарушением требований ст. ст. 131, 132 ГПК РФ по следующим основаниям. В силу требований ст. 132 ГПК РФ к исковому заявлению прилагаются, в числе прочего, уведомление о вручении или иные документы, подтверждающие направление другим лицам, участвующим в деле, копий искового заявления и приложенных к нему документов, которые у других лиц, участвующих в деле, отсутствуют, в том числе в случае подачи в суд искового заявления и приложенных к нему документов посредством заполнения формы, размещенной на официальном сайте соответствующего суда в информационно-телекоммуникационной сети ""Интернет"". К настоящему иску не приложены сведения о направлении копии искового заявления и иных требуемых документов в ответчика. Согласно ст. 136 ГПК РФ судья, установив, что исковое заявление подано в суд без со"
d_435d80eff0,"УСТАНОВИЛ: .... обратился в суд в интересах ФИО1 с иском к АО «НПФ «БУДУЩЕЕ», в котором просил: признать договор об обязательном пенсионном страховании № от **/**/**** , заключенный между АО «НПФ «БУДУЩЕЕ», ИНН № , ОГРН № и ФИО1 , **/**/**** года рождения недействительным; обязать АО «НПФ «БУДУЩЕЕ», ИНН № , ОГРН № в течение 30 дней с момента вступления решения суда в законную силу передать в Фонд Пенсионного и социального страхования Российской Федерации средства пенсионных накоплений ФИО1 , **/**/**** года рождения, в размере 248 550,36 руб., проценты за неправомерное пользование средства пенсионных накоплений ФИО1 , **/**/**** года рождения, за периолд с **/**/**** в составе средств пенсионных накоплений в размере 102107,86 руб., после обращения в суд – за каждый день по день вынесения судебного решения; обязать Акционерное общество «Негосударственный пенсионный фонд «БУДУЩЕЕ», ИНН № , ОГРН № , в срок не позднее 30 дней со дня вступления решения суда в законную силу передать в Фонд п"
d_439bec7aae,"УСТАНОВИЛ: обратилась в суд с иском к АО «НПФ «Будущее» об установлении факта того, что она является правопреемником по договору после смерти застрахованного , а также просит восстановить ей срок для обращения к ответчику с заявлением о выплате средств пенсионных накоплений умершего застрахованного лица. Указанное исковое заявление подлежит оставлению без движения, так как не соответствует требованиям ст.ст. 131, 132 ГПК РФ, а именно: - не указаны в полном объеме сведения об истце: дата и место рождения, один из идентификаторов (страховой номер индивидуального лицевого счета, идентификационный номер налогоплательщика, серия и номер документа, удостоверяющего личность, серия и номер водительского удостоверения); - к исковому заявлению не приложен документ, подтверждающий оплату государственной пошлины, - к исковому заявлению не приложены все документы, подтверждающие обстоятельства, на которых истец основывает свои требования, а именно: договор пенсионного страхования (при его на"
d_458c35181e,"Номер дела 33-2708/2024 Стороны Истец: Ответчик: АО ""НПФ ""Будущее"", ГУ ПФ РФ Представитель административного истца (гос. орган, труд. коллектив): и.о. прокурора г. Ноябрьска Дата поступления дела в апелляционную инстанцию Дата окончания Номер судебного состава 6 Номер дела в суде нижестоящей инстанции 02-10201/2021 Суд первой инстанции, судья Мещанский районный суд () Категория дела 166 - Споры, связанные с личным страхованием (кроме социальных споров) Текущее состояние Отменить судебное постановление полностью, принять новое решение, Основание решения суда Недоказанность судом обстоятельств, имеющих значение для дела Движение дела Судебные заседания Документы История состояний Дата Состояние Документ-основание Зарегистрировано Рассмотрение Определение о назначении дела к судебному разбирательству Завершено Определение суда апелляционной инстанции История местонахождения Дата Местонахождение Комментарий"
d_4652bc0751,"77RS0016-02-2025-011378-49 № М-6716/2025 ОПРЕДЕЛЕНИЕ 01 июля 2025 года судья Мещанского районного суда города Москвы , рассмотрев исковое заявление к АО НПФ БУДУЩЕЕ о восстановлении срока для обращения за выплатой пенсионных накоплений, установил: истец обратился в суд с вышеуказанными требованиями к ответчику. Настоящее исковое заявление не может быть принято к производству Мещанского районного суда города Москвы по следующим основаниям. Согласно ст. 135 ГПК РФ судья возвращает исковое заявление в случае, если: исковое заявление не подписано или исковое заявление подписано и подано лицом, не имеющим полномочий на его подписание и предъявление в суд. Настоящее исковое заявление не подписано истцом, или уполномоченным представителем. Поскольку настоящее заявление не подписано истцом, или уполномоченным представителем, то оно подлежит возврату истцу. руководствуясь ст. 135 п. 1 ГПК РФ, судья определил: Возвратить исковое заявление к АО НПФ БУДУЩЕЕ о восстановлении срок"
d_46e687baa4,"УСТАНОВИЛА: обратился в суд с иском к АО «НПФ «Будущее», ПФР, АО НПФ ВТБ Пенсионный фонд, просил признать недействительным заключенный между ним и АО НПФ ВТБ Пенсионный фонд договор об обязательном пенсионном страховании недействительным, применить последствия недействительности данного договора, обязать АО НПФ ВТБ Пенсионный фонд передать средства пенсионных накоплений истца предыдущему страховщику – АО «НПФ «Будущее», взыскать с АО НПФ ВТБ Пенсионный фонд в пользу АО «НПФ «Будущее» средства, сформированные за счет средств дохода от инвестирования средств пенсионных накоплений застрахованного лица, проценты за пользование чужими денежными средствами, обязать ПФР внести изменения в Единый реестр застрахованных лиц, связанные с возвратом средств пенсионных накоплений в АО «НПФ «Будущее», обязать АО «НПФ «Будущее» восстановить на пенсионном счете истца сумму инвестиционного дохода, взыскать судебные расходы. При рассмотрении дела представителем АО НПФ ВТБ Пенсионный фонд было заявлен"
d_4754c12753,"УСТАНОВИЛ: Истец АО «НПФ «Будущее» обратился в суд с иском к о взыскании неосновательного обогащения в размере 81 714 рублей 47 копеек, процентов за пользование чужими денежными средствами по состоянию на в размере 6714 рублей 02 копейки, с продолжением их начисления по дату фактического исполнения, судебных расходов по оплате государственной пошлины в размере 4000 рублей. В обоснование иска указал, что АО «НПФ «Будущее» является правопреемником АО МНПФ «Большой» (ОГРН 1147799009962, дата прекращения деятельности ) в отношении всех прав и обязанностей по обязательному пенсионному страхованию. между НОСО МН «Большой пенсионный фонд» (с правопреемником которого являлся АО МНПФ «Большой») и был заключен договор об обязательном пенсионном страховании <суммы изъяты> . В соответствии с п. 22 договора, на момент его подписания правопреемники указаны не были, заявления о распределении средств пенсионных накоплений застрахованное лицо в фонд не"
d_4830ff4c3b,"УСТАНОВИЛ: В Мещанский районный суд г. Москвы поступило исковое заявление к АО «НПФ «Будущее » о восстановлении срока для обращения с заявлением о выплате средств пенсионных накоплений. Вместе с тем, вышеуказанное заявление не соответствует требованиям статей 132 Гражданского процессуального кодекса РФ, в связи с чем, не может быть принято к производству суда. Согласно статье 132 ГПК РФ, к исковому заявлению прилагаются, в частности, документы, подтверждающие обстоятельства, на которых истец основывает свои требования, копии этих документов для ответчиков и третьих лиц, если копии у них отсутствуют. Вместе с тем, исковое заявление указанным выше нормам не соответствует: к исковому заявлению не приложены документы, подтверждающие обстоятельства, на которых истец основывает свои требования, а также копии этих документов, в частности, документы, подтверждающее факт родства истца с умершим лицом (не представлено свидетельство о рождении умершего лица) и свидетельство о смерти застрахов"
d_48b105390f,"РЕШЕНИЕ ИМЕНЕМ РОССИЙСКОЙ ФЕДЕРАЦИИ года Нижегородский районный суд г. Нижнего Новгорода в составе: председательствующего судьи , при секретаре , рассмотрев в открытом судебном заседании в г.Н.Новгороде гражданское дело по иску АО ""Негосударственный пенсионный фонд ""БУДУЩЕЕ"" к ФИО1 о взыскании убытков, судебных расходов, у с т а н о в и л: АО ""Негосударственный пенсионный фонд ""БУДУЩЕЕ"" обратился в суд с иском к ФИО1 о взыскании убытков, судебных расходов. В обоснование исковых требований указало, что между Акционерным обществом «Негосударственный пенсионный фонд «БУДУЩЕЕ» и индивидуальным предпринимателем ФИО1 ДД.ММ.ГГГГ был заключен Договор о сотрудничестве в области распространения пенсионных продуктов. Договор о сотрудничестве был заключен путем присоединения Консультанта к условиям договора в порядке ст. 428 ГК РФ. В соответствии с условиями Договора о сотрудничестве Консультант осуществляет разъяснительную и консультационную работу с физическими лицами в целях ра"
d_48f9172a14,"УСТАНОВИЛ: В Мещанский районный суд г. Москвы поступило исковое заявление к АО «НПФ «Достойное будущее» о восстановлении срока для обращения правопреемника по закону с заявлением о выплате средств пенсионных накоплений. Указанное исковое заявление подлежит оставлению без движения, как поданное с нарушением требований ст.ст. 131,132 ГПК РФ, по следующим основаниям. В силу ст.131 ГПК РФ в исковом заявлении должны быть указаны: 1) наименование суда, в который подается заявление; 2) наименование истца, его место жительства или, если истцом является организация, ее , а также наименование представителя и его , если заявление подается представителем; 3) сведения об ответчике: для гражданина - фамилия, имя, отчество (при наличии) и место жительства, а также дата и место рождения, место работы (если они известны) и один из идентификаторов (страховой номер индивидуального лицевого счета, идентификационный номер налогоплательщика, серия и номер документа, удостоверяющего личность, о"
d_48fa1cfb1b,"О П Р Е Д Е Л Е Н И Е г. Кемерово 28 января 2021 г. Судебная коллегия по гражданским делам Восьмого кассационного суда общей юрисдикции в составе председательствующего , судей , рассмотрела в открытом судебном заседании гражданское /2020, УИД 38RS0030-01-2020-001063-60 по иску Усть-Илимского межрайонного прокурора, действующего в защиту прав и законных интересов , к акционерному обществу «Негосударственный пенсионный фонд «Будущее» о признании договора недействительным, взыскании денежных сумм, понуждении к совершению действий, запрете обработки и хранения персональных данных, по кассационной жалобе акционерного общества «Негосударственный пенсионный фонд «Будущее» на решение Усть-Илимского городского суда Иркутской области от 10 июня 2020 г. и апелляционное определение судебной коллегии по гражданским делам Иркутского областного суда от 7 сентября 2020 г. Заслушав доклад судьи Восьмого кассационного суда общей юрисдикции , объяснения прокурора восьмого отд"
d_4a9981e720,"УСТАНОВИЛ: Истец обратилась в суд с иском к АО «НПФ «БУДУЩЕЕ», в котором просит признать договор об обязательном пенсионом страховании, заключенный между ней с АО «НПФ «БУДУЩЕЕ» недействительным, обязать ответчика в срок не позднее 30 дней со дня получения соответствующего решения суда передать предыдущему страховщику по обязательному пенсионному страхованию средства пенсионных накоплений истца, а также процентов за пользование чужими денежными средствами и средства, направленные на формирование собственных средств ответчика, сформированные за счет дохода от инвестирования средств пенсионных накоплений истца; восстановить исчисление инвестиционного дохода по пенсионным накоплениям в ПФР; взыскать расходы по оплате госпошлины в размере 300 руб. В обоснование заявленных требований указала, что между ней и ПФР действовал Договор об обязательном пенсионном страховании, в соответствии с которым ПФР исполнял свои обязанности по аккумулированию и учету средств пенсионных накоплений истца,"
d_4c46f69ee7,"УСТАНОВИЛ: В соответствии со статьей 136 Гражданского процессуального кодекса РФ, судья, установив, что исковое заявление подано в суд без соблюдения требований, установленных в ст. 131 и 132 ГПК РФ, выносит определение об оставлении заявления без движения. Ознакомившись с заявление, считаю, что данное заявление подлежит оставлению без движения, поскольку подано с нарушением ст. 131, 132 ГПК РФ. В соответствии с п. 4 ст. 132 ГПК РФ к исковому заявлению прилагаются документы, подтверждающие обстоятельства, на которых истец основывает свои требования. В силу абзаца 5 ст. 148 ГПК РФ представление необходимых доказательств сторонами, другими лицами, участвующими в деле является одной из задач подготовки дела к судебному разбирательству. Как следует из представленного искового заявления, в нем отсутствует приложения и документы на которых истец основывает свои требования, тогда как проживает истец в не пределах Московского региона и для истребовании доказательств в обоснование заявленных тр"
d_4cccebd8e7,"УСТАНОВИЛ: В Мещанский районный суд г. Москвы поступило исковое заявление к АО «НПФ «БУДУЩЕЕ» о восстановлении пропущенного срока для обращения правопреемника с заявлением о выплате средств пенсионных накоплений, учтенных на пенсионном счете накопительной пенсии умершего застрахованного лица. Изучив настоящее заявление, суд приходит к следующим выводам. Согласно ч. 4 ст. ст. 131 ГПК РФ исковое заявление подписывается истцом или его представителем при наличии у него полномочий на подписание заявления и предъявление его в суд. Исковое заявление, подаваемое в электронном виде, содержащее ходатайство об обеспечении иска, должно быть подписано усиленной квалифицированной электронной подписью. В соответствии с п. 4 ч. 1 ст. 135 ГПК РФ судья возвращает исковое заявление в случае, если исковое заявление не подписано или исковое заявление подписано и подано лицом, не имеющим полномочий на его подписание и предъявление в суд. В настоящем случае в суд поступило исковое заявление, на котором о"
d_4d2febd25e,"Мещанского районного суда города Москвы , рассмотрев исковое заявление / заявление к АО НПФ БУДУЩЕЕ о восстановлении срока для обращения за выплатой пенсионных накоплений, установил: настоящее заявление подлежит оставлению без движения как не соответствующее требованиям ст.ст. 131 и 132 ГПК РФ в силу следующего. В нарушение ст. 132 ГПК РФ к исковому заявлению не представлены: документы, подтверждающие обстоятельства, на которых истец основывает свои требования, в частности, к заявлению не представлены документы, подтверждающие родство с умершим (свидетельство о перемене фамилии матери умершего с Утева на Боталова). Указанные обстоятельства являются основанием для оставления иска без движения. Поэтому, руководствуясь ст. 136 ГПК РФ, судья определил: исковое заявление к АО НПФ БУДУЩЕЕ о восстановлении срока для обращения за выплатой пенсионных накоплений, оставить без движения до 31 марта 2026 года, предложив заявителю в указанный срок устранить недостатки, указанные в м"
d_4d31bd4af0,"УСТАНОВИЛ: Истец обратилась в суд с иском к АО «НПФ «БУДУЩЕЕ» о признании договора об обязательном пенсионном страховании от ….. года № ….. недействительным; передаче средств пенсионных накоплений предыдущему страховщику – в Пенсионный фонд Российской Федерации; о внесении изменений в единый реестр застрахованных лиц, связанных с возвратом средств пенсионных накоплений; об обязании предыдущего страховщика восстановить на пенсионном счете истца сумму инвестиционного дохода, удержанного при переходе к новому страховщику и перечисленного в резерв по обязательному пенсионному страхованию и взыскании судебных расходов по оплате государственной пошлины в размере …. руб. Свои исковые требования истец мотивирует тем, что c … года на основании заявления № ….. от …. года страховщиком истца по обязательному пенсионному страхованию является Пенсионный фонд Российской Федерации. О якобы заключенном договоре с АО «НПФ «БУДУЩЕЕ» истец узнала из извещения о состоянии индивидуального лицевого счета"
d_4dfa4ed962,"УСТАНОВИЛ: В Мещанский районный суд поступило исковое заявление к Будущее» об отмене решения. Указанное исковое заявление подлежит оставлению без движения, как поданное с нарушением требований ст.131,132 ГПК РФ, по следующим основаниям. В силу ст.131 ГПК РФ в исковом заявлении должны быть указаны: 1) наименование суда, в который подается заявление; 2) наименование истца, его место жительства или, если истцом является организация, ее , а также наименование представителя и его , если заявление подается представителем; 3) сведения об ответчике: для гражданина - фамилия, имя, отчество (при наличии) и место жительства, а также паспортные данные, место работы (если они известны) и один из идентификаторов (страховой номер индивидуального лицевого счета, идентификационный номер налогоплательщика, серия и номер документа, удостоверяющего личность, основной государственный регистрационный номер индивидуального предпринимателя, серия и номер водительского удостоверения,"
d_4e77c29dc6,"УСТАНОВИЛ: Истец обратился в суд с иском к АО «НПФ «БУДУЩЕЕ» о признании договора об обязательном пенсионном страховании от * * * года № * недействительным; об обязании ответчика передать предыдущему страховщику АО «НПФ «СОЦИУМ» средства пенсионных накоплений; взыскании расходов по оплате государственной пошлины в размере * рублей. Свои исковые требования истец мотивирует тем, что * * * года он получил информацию от представителя АО «НПФ «СОЦИУМ» о том, что средства пенсионных накоплений на формирование его накопительной пенсии, находившейся в АО «НПФ «СОЦИУМ», согласно заключенному договору № * от * * * года, были переведены предыдущим страховщиком в АО «НПФ «БУДУЩЕЕ» на основании договора об обязательном пенсионном страховании № * от * * * года . При этом он не заключал договор об обязательном пенсионном страховании с АО «НПФ «БУДУЩЕЕ», а также не заполнял и не подписывал заявление о досрочном переходе в АО «НПФ «БУДУЩЕЕ», доверенности на заключение договоров об ОПС и заявлений о"
d_4e8802e636,"УСТАНОВИЛ: Истец обратилась в суд с иском к «Будущее», в котором просит восстановить срок на подачу заявления о выплате средств пенсионных накоплений, не полученных в связи со смертью её супруга фио, умершего 08 июля 2023 года, ссылаясь на то обстоятельство, что является правопреемником после смерти застрахованного лица, а установленный шестимесячный срок для обращения к ответчику за выплатой пенсионных накоплений пропущен по уважительным причинам. При таких обстоятельствах истец просит суд восстановить срок для выплаты средств пенсионных накоплений в «Будущее». Истец в судебное заседание не явилась, просила рассмотреть дело в свое отсутствие. Представитель ответчика в судебное заседание не явился, извещен. Исследовав материалы дела, суд находит иск обоснованным и подлежащим удовлетворению. Согласно пункту 3 статьи 36.5 Федерального закона № 75-ФЗ, в случае прекращения договора об обязательном пенсионном страховании по основанию, предусмотренному абзацем пятым пункта 2 указ"
d_4f14ee05a7,"УСТАНОВИЛ: Истец обратился в суд с иском к ""Достойное БУДУЩЕЕ"" о восстановлении срока для обращения правопреемника по договору (заявлению) с заявлением о выплате средств пенсионных накоплений. Вместе с тем, вышеуказанное заявление не соответствует требованиям статей 131, 132 Гражданского процессуального кодекса РФ, в связи с чем, не может быть принято к производству суда. Согласно положениям статьи 131 ГПК РФ в исковом заявлении должны быть указаны: 1) наименование суда, в который подается заявление; 2) наименование истца, его место жительства или, если истцом является организация, ее место нахождения, а также наименование представителя и его , если заявление подается представителем; 3) наименование ответчика, его место жительства или, если ответчиком является организация, ее место нахождения; 4) в чем заключается нарушение либо угроза нарушения прав, свобод или законных интересов истца и его требования; 5) обстоятельства, на которых истец основывает свои требования, и доказ"
d_5179cb2493,"УСТАНОВИЛ: В Мещанский районный суд города Москвы поступило исковое заявление к АО «НПФ «БУДУЩЕЕ» о восстановлении пропущенного срока для обращения правопреемника с заявлением о выплате средств пенсионных накоплений, учтенных на пенсионном счете накопительной пенсии умершего застрахованного лица. В силу положений ст. 132 ГПК РФ к исковому заявлению, в числе прочего, прилагается документ, подтверждающий уплату государственной пошлины в установленных порядке и размере или право на получение льготы по уплате государственной пошлины, либо ходатайство о предоставлении отсрочки, рассрочки, об уменьшении размера государственной пошлины или об освобождении от уплаты государственной пошлины; уведомление о вручении или иные документы, подтверждающие направление другим лицам, участвующим в деле, копий искового заявления и приложенных к нему документов, которые у других лиц, участвующих в деле, отсутствуют, в том числе в случае подачи в суд искового заявления и приложенных к нему документов в"
d_524917f641,"Стороны Истец: Ответчик: АО ""НПФ ""Достойное Будущее"" Cудья Категория дела 84 - Прочие из пенсионного законодательства Текущее состояние Вступило в силу, Основание решения суда Дело неподсудно данному суду Движение дела Документы История состояний Дата Состояние Документ-основание Зарегистрировано Возвращено Определение о возвращении заявления Вступило в силу Определение о возвращении заявления История местонахождения Дата Местонахождение Комментарий В канцелярии У судьи В канцелярии Дата документа Вид документа Текст документа Квитанция об оплате госпошлины Технический акт распределения дел в электронном виде Определение о возвращении заявления Скачать файл Вернуться к списку Подписаться на обновления Отмена Адрес электронной почты ожидает подтверждения использует файлы cookie с целью персонализации сервисов и повышения удобства пользования порталом. Если вы не хотите и"
d_52877a9590,"УСТАНОВИЛ: обратилась в суд с иском к АО НПФ «Будущее» о признании правопреемником по договору, восстановлении срока для обращения. Пунктами 4 и 5 части второй статьи 131, предусматривающими, что в исковом заявлении должны быть указаны обстоятельства, на которых истец основывает свои требования, и доказательства, подтверждающие эти обстоятельства, а также в чем заключается нарушение либо угроза нарушения прав, свобод или законных интересов истца и его требования. В соответствии с пунктом 6 статьи 132 Гражданского процессуального кодекса Российской Федерации, к исковому заявлению прилагаются, в том числе, уведомление о вручении или иные документы, подтверждающие направление другим лицам, участвующим в деле, копий искового заявления и приложенных к нему документов, которые у других лиц, участвующих в деле, отсутствуют, в том числе в случае подачи в суд искового заявления и приложенных к нему документов посредством заполнения формы, размещенной на официальном сайте соответствующего су"
