doc_id,text
d_7faa7ca348,"Москва
Судья Мещанского районного суда города Москвы ФИО, изучив исковое заявление ФИО к АО «НПФ «Будущее» о восстановлении срока для обращения с заявлением о выплате средств пенсионных накоплений умершего застрахованного лица,

УСТАНОВИЛ:
В Мещанский районный суд города Москвы поступило исковое заявление ФИО к АО «НПФ «Будущее» о восстановлении срока для обращения с заявлением о выплате средств пенсионных накоплений умершего застрахованного лица.
Согласно ч. 2 ст. 131 ГПК РФ в исковом заявлении должны быть указаны:
1) наименование суда, в который подается заявление;
2) сведения об истце: для гражданина - фамилия, имя, отчество (при наличии), дата и место рождения, место жительства или место пребывания, один из идентификаторов (страховой номер индивидуального лицевого счета, идентификационный номер налогоплательщика, серия и номер документа, удостоверяющего личность, серия и номер водительского удостоверения); для организации - наименование, адрес, идентификационный номер налогоплательщика; если заявление подается представителем, - также фамилия, имя, отчество (при наличии) или наименование представителя, адрес для направления судебных повесток и иных судебных извещений, один из идентификаторов представителя (для гражданина);
3) сведения об ответчике: для гражданина - фамилия, имя, отчество (при наличии), дата и место рождения, место жительства или место пребывания, место работы (если известно), один из идентификаторов (страховой номер индивидуального лицевого счета, идентификационный номер налогоплательщика, серия и номер документа, удостоверяющего личность, основной государственный регистрационный номер индивидуального предпринимателя, серия и номер водительского удостоверения); для организации - наименование, адрес, идентификационный номер налогоплательщика и основной государственный регистрационный номер. В случае, если истцу неизвестны дата и место рождения ответчика, один из идентификаторов ответчика, об этом указывается в исковом заявлении и такая информация по запросу суда предоставляется органами Фонда пенсионного и социального страхования Российской Федерации, и (или) налоговыми органами, и (или) органами внутренних дел. В случае, если истцу по иску о взыскании задолженности по оплате помещения, машино-места в многоквартирном доме, коммунальных услуг, взносов на капитальный ремонт общего имущества собственников помещений в многоквартирном доме, энергетических ресурсов неизвестны не только вышеуказанные сведения об ответчике, но и фамилия, имя, отчество (при наличии) ответчика, соответствующий истец в исковом заявлении вправе указать об этом и такая информация вместе с вышеуказанными сведениями об ответчике, неизвестными истцу, предоставляется суду указанными в настоящем пункте органами, а также организацией, уполномоченной на предоставление сведений из Единого государственного реестра недвижимости, в порядке, установленном федеральным законом. В указанных случаях срок принятия искового заявления к производству суда, предусмотренный частью первой статьи 133 настоящего Кодекса, исчисляется со дня получения судом такой информации;
4) в чем заключается нарушение либо угроза нарушения прав, свобод или законных интересов истца и его требования;
5) обстоятельства, на которых истец основывает свои требования, и доказательства, подтверждающие эти обстоятельства;
6) цена иска, если он подлежит оценке, а также расчет взыскиваемых или оспариваемых денежных сумм;
7) сведения о соблюдении досудебного порядка обращения к ответчику, если это установлено федеральным законом;
7.1) сведения о предпринятых стороной (сторонами) действиях, направленных на примирение, если такие действия предпринимались;
8) перечень прилагаемых к заявлению документов.
В силу положений ст. 132 ГПК РФ к исковому заявлению прилагаются:
1) документ, подтверждающий уплату государственной пошлины в установленных порядке и размере или право на получение льготы по уплате государственной пошлины, либо ходатайство о предоставлении отсрочки, рассрочки, об уменьшении размера государственной пошлины или об освобождении от уплаты государственной пошлины;
2) доверенность или иной документ, удостоверяющие полномочия представителя истца;
3) документы, подтверждающие выполнение обязательного досудебного порядка урегулирования спора, если такой порядок установлен федеральным законом;
4) документы, подтверждающие обстоятельства, на которых истец основывает свои требования;
5) расчет взыскиваемой или оспариваемой денежной суммы, подписанный истцом, его представителем, с копиями в соответствии с количеством ответчиков и третьих лиц;
6) уведомление о вручении или иные документы, подтверждающие направление другим лицам, участвующим в деле, копий искового заявления и приложенных к нему документов, которые у других лиц, участвующих в деле, отсутствуют, в том числе в случае подачи в суд искового заявления и приложенных к нему документов в электронном виде;
7) документы, подтверждающие совершение стороной (сторонами) действий, направленных на примирение, если такие действия предпринимались и соответствующие документы имеются.
Ознакомившись с иском, суд считает, что поданное заявление не соответствует указанным требованиям.
08.09.2024 вступили в силу положения Федерального закона от 08.08.2024 № 259-ФЗ «О внесении изменений в части первую и вторую Налогового кодекса Российской Федерации и отдельные законодательные акты Российской Федерации о налогах и сборах».
Изменения внесены в статью 333.19 НК РФ, устанавливающую размеры государственной пошлины по делам, рассматриваемым Верховным Судом Российской Федерации, судами общей юрисдикции, мировыми судьями, а также в статью 333.36 НК РФ, устанавливающую льготы при обращении в Верховный Суд Российской Федерации, суды общей юрисдикции, к мировым судьям.
Новый порядок исчисления государственной пошлины распространяется на все заявления, поданные после дня вступления в силу положений указанного Федерального закона
На основании подп. 3 п. 1 ст. 333.19 НК РФ по делам, рассматриваемым Верховным Судом Российской Федерации в соответствии с гражданским процессуальным законодательством Российской Федерации и законодательством об административном судопроизводстве, судами общей юрисдикции, мировыми судьями, государственная пошлина уплачивается в следующих размерах: при подаче искового заявления имущественного характера, не подлежащего оценке, искового заявления неимущественного характера: для физических лиц - 3000 рублей; для организаций - 20 000 рублей.
В данном случае отсутствуют сведения об оплате государственной пошлины в установленном размере.
Также в нарушение указанных норм к исковому материалу не приложены документы, подтверждающие обстоятельства, на которых истец основывает свои требования, в том числе документы, подтверждающие родственные отношения с умершим, а именно копия свидетельства о рождении ФИО, где матерью указана истец, сведения о смене фамилии умершей.
При этом истец не намерен присутствовать в судебном заседании.
Кроме того, к настоящему иску не приложена почтовая квитанция, из которой бы следовало, что в юридический адрес ответчика направлено исковое заявление с приложениями, опись вложения не представлена.
Согласно ст. 136 ГПК РФ судья, установив, что исковое заявление подано в суд без соблюдения требований, установленных в статьях 131 и 132 настоящего кодекса, выносит определение об оставлении заявления без движения, о чем извещает лицо, подавшее заявление, и предоставляет ему разумный срок для исправления недостатков.
На основании изложенного, руководствуясь ст. 136 ГПК РФ, суд

ОПРЕДЕЛИЛ:
Исковое заявление ФИО к АО «НПФ «Будущее» о восстановлении срока для обращения с заявлением о выплате средств пенсионных накоплений умершего застрахованного лица – оставить без движения, предложив истцу устранить указанные в определении недостатки в срок до 20 января 2025 года.
Разъяснить заявителю, что в случае, если недостатки не будут устранены в установленный срок, заявление будет считаться неподанным и возвращено со всеми приложенными к нему документами.
Судья ФИО"
d_7fbe004327,"Москва
Судья Мещанского районного суда города Москвы ФИО, изучив исковое заявление ФИО к АО «НПФ Будущее» о восстановлении пропущенного срока для обращения с заявлением о выплате средств пенсионных накоплений, учтенных на пенсионном счете накопительной пенсии умершего застрахованного лица,

УСТАНОВИЛ:
В Мещанский районный суд города Москвы поступило исковое заявление ФИО к АО «НПФ Будущее» о восстановлении пропущенного срока для обращения с заявлением о выплате средств пенсионных накоплений, учтенных на пенсионном счете накопительной пенсии умершего застрахованного лица.
В силу положений ст. 132 ГПК РФ к исковому заявлению, в числе прочего, прилагается документ, подтверждающий уплату государственной пошлины в установленных порядке и размере или право на получение льготы по уплате государственной пошлины, либо ходатайство о предоставлении отсрочки, рассрочки, об уменьшении размера государственной пошлины или об освобождении от уплаты государственной пошлины.
Ознакомившись с иском, суд считает, что поданное заявление не соответствует указанным требованиям.
08.09.2024 вступили в силу положения Федерального закона от 08.08.2024 № 259-ФЗ «О внесении изменений в части первую и вторую Налогового кодекса Российской Федерации и отдельные законодательные акты Российской Федерации о налогах и сборах».
Изменения внесены в статью 333.19 НК РФ, устанавливающую размеры государственной пошлины по делам, рассматриваемым Верховным Судом Российской Федерации, судами общей юрисдикции, мировыми судьями, а также в статью 333.36 НК РФ, устанавливающую льготы при обращении в Верховный Суд Российской Федерации, суды общей юрисдикции, к мировым судьям.
Новый порядок исчисления государственной пошлины распространяется на все заявления, поданные после дня вступления в силу положений указанного Федерального закона
На основании подп. 3 п. 1 ст. 333.19 НК РФ по делам, рассматриваемым Верховным Судом Российской Федерации в соответствии с гражданским процессуальным законодательством Российской Федерации и законодательством об административном судопроизводстве, судами общей юрисдикции, мировыми судьями, государственная пошлина уплачивается в следующих размерах: при подаче искового заявления имущественного характера, не подлежащего оценке, искового заявления неимущественного характера: для физических лиц - 3000 рублей; для организаций - 20 000 рублей.
В данном случае к исковому заявлению приложен документ об уплате государственной пошлины в виде скриншота, который не позволяет определить размер произведенного платежа, в связи с чем не представляется возможным достоверно установить сумму перечисленных денежных средств.
Согласно ст. 136 ГПК РФ судья, установив, что исковое заявление подано в суд без соблюдения требований, установленных в статьях 131 и 132 настоящего кодекса, выносит определение об оставлении заявления без движения, о чем извещает лицо, подавшее заявление, и предоставляет ему разумный срок для исправления недостатков.
На основании изложенного, руководствуясь ст. 136 ГПК РФ, суд

ОПРЕДЕЛИЛ:
Исковое заявление ФИО к АО «НПФ Будущее» о восстановлении пропущенного срока для обращения с заявлением о выплате средств пенсионных накоплений, учтенных на пенсионном счете накопительной пенсии умершего застрахованного лица – оставить без движения, предложив истцу устранить указанные в определении недостатки в срок до 15 апреля 2026 года.
Разъяснить заявителю, что в случае, если недостатки не будут устранены в установленный срок, заявление будет считаться неподанным и возвращено со всеми приложенными к нему документами.
Судья ФИО"
d_8011607423,"Судья Мещанского районного суда адрес ФИО, изучив исковое заявление ФИО к адрес «Будущее» о восстановлении срока для подачи заявления о выплате средств пенсионных накоплений,

УСТАНОВИЛ:
В Мещанский районный суд адрес поступило исковое заявление ФИО к адрес «Будущее» о восстановлении срока для подачи заявления о выплате средств пенсионных накоплений.
Изучив настоящее заявление, суд приходит к следующим выводам.
Согласно ч. 4 ст. ст. 131 ГПК РФ исковое заявление подписывается истцом или его представителем при наличии у него полномочий на подписание заявления и предъявление его в суд. Исковое заявление, подаваемое в электронном виде, содержащее ходатайство об обеспечении иска, должно быть подписано усиленной квалифицированной электронной подписью.
В соответствии с п. 4 ч. 1 ст. 135 ГПК РФ судья возвращает исковое заявление в случае, если исковое заявление не подписано или исковое заявление подписано и подано лицом, не имеющим полномочий на его подписание и предъявление в суд.
В настоящем случае в суд поступило исковое заявление, на котором отсутствует подпись истца.
На основании изложенного, руководствуясь ст. ст. 135, 224-225 ГПК РФ, суд

ОПРЕДЕЛИЛ:
Возвратить исковое заявление ФИО к адрес «Будущее» о восстановлении срока для подачи заявления о выплате средств пенсионных накоплений.
Возвращение искового заявления не препятствует повторному обращению истца в суд с иском к тому же ответчику, о том же предмете и по тем же основаниям, если истцом будет устранено допущенное нарушение.
На определение может быть подана частная жалоба в Московский городской суд через Мещанский районный суд адрес в течение пятнадцати дней со дня вынесения определения.
Судья ФИО"
d_80dfac9545,"Неизвестно, в каком фонде накопления умершего. Какие запросы сделать до подачи иска, чтобы не промахнуться с ответчиком? Наследница вступила в наследство и требует от фонда накопления умершего, но его договор ОПС оказался с другим фондом. Каковы перспективы иска? Почему вступление в наследство само по себе не даёт прав требовать накопления у произвольного фонда? Фонд письменно ответил «договора с нами нет». Что это означает для планируемого иска? Клиент уверен, что накопления «где-то в Будущем», но документов нет. Почему нельзя подавать наугад? Как не промахнуться с ответчиком по иску о накоплениях умершего, если неизвестно, в каком фонде они находятся? Зачем перед иском о накоплениях умершего запрашивать СФР о действующем страховщике?"
d_8242b4ea41,"Что заявлять к фонду, если после недействительного договора ОПС накопления не возвращены предыдущему страховщику? Что требовать, если после признания договора ничтожным фонд не доказал возврат накоплений? Какая формулировка подходит для иска, если договор ОПС заключен ненадлежащим лицом и без согласия застрахованного лица?"
d_82491d29e0,"Мещанский районный суд адрес в составе судьи ФИО, рассмотрев исковое заявление ФИО к адрес «Будущее» о восстановлении срока для обращения с заявлением о выплате средств пенсионных накоплений умершего застрахованного лица,

УСТАНОВИЛ:
Истец обратился в суд с исковым заявлением к адрес «Будущее» о восстановлении срока для обращения с заявлением о выплате средств пенсионных накоплений умершего застрахованного лица.
Однако поданное исковое заявление не соответствует требованиям ст. 131, 132 ГПК РФ, в связи с чем, имеются основания для оставления иска заявления без движения, а именно:
Согласно пункту 6 статьи 132 ГПК РФ к исковому заявлению прилагаются, в частности, уведомление о вручении или иные документы, подтверждающие направление другим лицам, участвующим в деле, копий искового заявления и приложенных к нему документов, которые у других лиц, участвующих в деле, отсутствуют, в том числе в случае подачи в суд искового заявления и приложенных к нему документов посредством заполнения формы, размещенной на официальном сайте соответствующего суда в информационно-телекоммуникационной сети «Интернет».
Между тем, к иску не приложены надлежащие документы, подтверждающие уведомление о вручении или иные документы, подтверждающие направление другим лицам, участвующим в деле, - ответчику копии искового заявления и приложенных к нему документов, которые у других лиц, участвующих в деле, отсутствуют, а именно не предоставлены описи вложения, в которых должны быть указаны какие именно документы были направлены истцом сторонам по делу.
Согласно части 1 статьи 136 ГПК РФ судья, установив, что исковое заявление подано в суд без соблюдения требований, установленных статей 131 и 132 ГПК РФ, выносит определение об оставлении заявления без движения, о чем извещает лицо, подавшее заявление, и предоставляет ему разумный срок для исправления недостатков.
На основании изложенного, руководствуясь ст. ст. 131, 132, 136 ГПКРФ,

ОПРЕДЕЛИЛ:
Исковое заявление ФИО к адрес «Будущее» о восстановлении срока для обращения с заявлением о выплате средств пенсионных накоплений умершего застрахованного лица,
– оставить без движения.
Заявителю в срок до 10 января 2024 года включительно исправить указанные в настоящем определении недостатки.
Разъяснить заявителю, что в случае, если в установленный срок указания, содержащиеся в настоящем определении, не будут выполнены, заявление считается неподанным и возвращается заявителям со всеми приложенными к нему документами.
На определение может быть подана частная жалоба в Московский городской суд через Мещанский районный суд адрес в течение 15 дней.
Судья ФИО
РОССИЙСКАЯ ФЕДЕРАЦИЯ
Мещанский
районный суд
тел. телефон -74
М – 16497/2023
ФИО Мещанский районный суд адрес направляет в Ваш адрес определение об оставлении искового заявления без движения от 27.11.2023 года.
В случае направления в суд документов во исполнение указанного определения необходимо указывать «во исполнение определения об оставлении иска без движения и номер материала М - 16497/2023».
Судья ФИО
РОССИЙСКАЯ ФЕДЕРАЦИЯ
Мещанский
районный суд
тел. телефон -74
М - 16497/2023
ФИО Мещанский районный суд адрес направляет в Ваш адрес определение об оставлении искового заявления без движения от 27.11.2023 года.
В случае направления в суд документов во исполнение указанного определения необходимо указывать «во исполнение определения об оставлении иска без движения и номер материала М - 16497/2023».
Судья ФИО"
d_826ecc95c6,"Определение
город Москва 21 февраля 2022 года 
Судья Мещанского районного суда города Москвы ФИО, ознакомившись с исковым заявлением ФИО к АО «НПФ «Будущее» о восстановлении срока для обращения с заявлением о выплате средств пенсионных накоплений умершего застрахованного лица,

установил:
Согласно ч. 4 ст. 131 ГПК РФ исковое заявление подписывается истцом или его представителем при наличии у него полномочий на подписание заявления и предъявление его в суд.
Как следует из искового заявления, поданного в Мещанский районный суд города Москвы, на иске отсутствует подпись истца.
На основании изложенного, руководствуясь ст. ст. 135, 224, 225 ГПК РФ, судья

определил:
Возвратить исковое заявление ФИО к АО «НПФ «Будущее» о восстановлении срока для обращения с заявлением о выплате средств пенсионных накоплений умершего застрахованного лица - заявителю.
Возвращение искового заявления не препятствует повторному обращению истца в суд с иском к тому же ответчику, о том же предмете и по тем же основаниям, если истцом будет устранено допущенное нарушение.
Определение может быть обжаловано в апелляционную инстанцию Московского городского суда в течение пятнадцати дней. Частная жалоба подается через Мещанский районный суд города Москвы. 
Судья ФИО
ФИО
адрес,
адрес
Направляется определение о возврате Вашего искового заявления. 
Приложение: определение на 1-ом листе, иск, с приложенными к иску документами и государственной пошлиной. 
Секретарь ФИО"
d_82920965db,"М-14188/24
ОПРЕДЕЛЕНИЕ
15 мая 2025 года город Москва
Судья Мещанского районного суда города Москвы ФИО, ознакомившись с исковым заявлением ФИО к АО НПФ «Достойное Будущее» о восстановлении срока,

УСТАНОВИЛ:
В Мещанский районный суд города Москвы поступило настоящее исковое заявление.
Указанное исковое заявление определением судьи оставлено без движения, по мотивам, приведенным в данном определении, истцу предложено исправить недостатки до 29 декабря 2024 года.
Ввиду того, что истец не устранил недостатки, указанные в определении судьи об оставлении иска без движения, исковое заявление подлежит возвращению на основании ч.3 ст. 136 ГПК РФ.
На основании изложенного, и, руководствуясь ст. 135 ГПК РФ, судья

ОПРЕДЕЛИЛ:
Возвратить исковое заявление ФИО к АО НПФ «Достойное Будущее» о восстановлении срока.
Возвращение искового заявления не препятствует повторному обращению истца в суд с иском.
На определение может быть подана частная жалоба в Московский городской суд через Мещанский районный суд города Москвы в течение пятнадцати дней. 
Судья ФИО"
d_82c5be51dc,"М-14686/24
ОПРЕДЕЛЕНИЕ
25 апреля 2025 года адрес
Судья Мещанского районного суда адрес фио, ознакомившись с исковым заявлением ФИО к адрес «Будущее» о восстановлении срока.

УСТАНОВИЛ:
В Мещанский районный суд адрес поступило настоящее исковое заявление.
Указанное исковое заявление определением судьи оставлено без движения, по мотивам, приведенным в данном определении, до 24 января 2025 года.
Ввиду того, что истец не устранил недостатки, указанные в определении судьи об оставлении иска без движения, исковое заявление подлежит возвращению на основании
ч.3 ст. 136 ГПК РФ.
На основании изложенного, и, руководствуясь ст. 135 ГПК РФ, судья

ОПРЕДЕЛИЛ:
Возвратить исковое заявление ФИО к адрес «Будущее» о восстановлении срока.
Возвращение искового заявления не препятствует повторному обращению истца в суд с иском.
На определение может быть подана частная жалоба в Московский городской суд через Мещанский районный суд адрес в течение пятнадцати дней. 
Судья фио
Направляется копия определения суда по результатам рассмотрения искового заявления с приложением.
Судья фио"
d_82db17b606,"Судья Мещанского районного суда адрес ФИО, изучив исковое заявление ФИО к адрес «Достойное БУДУЩЕЕ» о восстановлении пропущенного срока для обращения правопреемника с заявлением о выплате средств пенсионных накоплений, учтенных на пенсионном счете накопительной пенсии умершего застрахованного лица,

УСТАНОВИЛ:
В Мещанский районный суд адрес поступило исковое заявление ФИО к адрес «Достойное БУДУЩЕЕ» о восстановлении пропущенного срока для обращения правопреемника с заявлением о выплате средств пенсионных накоплений, учтенных на пенсионном счете накопительной пенсии умершего застрахованного лица.
В силу положений ст. 132 ГПК РФ к исковому заявлению, в числе прочего, прилагается документ, подтверждающий уплату государственной пошлины в установленных порядке и размере или право на получение льготы по уплате государственной пошлины, либо ходатайство о предоставлении отсрочки, рассрочки, об уменьшении размера государственной пошлины или об освобождении от уплаты государственной пошлины.
Ознакомившись с иском, суд считает, что поданное заявление не соответствует указанным требованиям.
08.09.2024 вступили в силу положения Федерального закона от 08.08.2024 № 259-ФЗ «О внесении изменений в части первую и вторую Налогового кодекса Российской Федерации и отдельные законодательные акты Российской Федерации о налогах и сборах».
Изменения внесены в статью 333.19 НК РФ, устанавливающую размеры государственной пошлины по делам, рассматриваемым Верховным Судом Российской Федерации, судами общей юрисдикции, мировыми судьями, а также в статью 333.36 НК РФ, устанавливающую льготы при обращении в Верховный Суд Российской Федерации, суды общей юрисдикции, к мировым судьям.
Новый порядок исчисления государственной пошлины распространяется на все заявления, поданные после дня вступления в силу положений указанного Федерального закона
На основании подп. 3 п. 1 ст. 333.19 НК РФ по делам, рассматриваемым Верховным Судом Российской Федерации в соответствии с гражданским процессуальным законодательством Российской Федерации и законодательством об административном судопроизводстве, судами общей юрисдикции, мировыми судьями, государственная пошлина уплачивается в следующих размерах: при подаче искового заявления имущественного характера, не подлежащего оценке, искового заявления неимущественного характера: для физических лиц - сумма; для организаций - сумма.
В данном случае отсутствуют сведения об оплате государственной пошлины в установленном размере.
Согласно ст. 136 ГПК РФ судья, установив, что исковое заявление подано в суд без соблюдения требований, установленных в статьях 131 и 132 настоящего кодекса, выносит определение об оставлении заявления без движения, о чем извещает лицо, подавшее заявление, и предоставляет ему разумный срок для исправления недостатков.
На основании изложенного, руководствуясь ст. 136 ГПК РФ, суд

ОПРЕДЕЛИЛ:
Исковое заявление ФИО к адрес «Достойное БУДУЩЕЕ» о восстановлении пропущенного срока для обращения правопреемника с заявлением о выплате средств пенсионных накоплений, учтенных на пенсионном счете накопительной пенсии умершего застрахованного лица – оставить без движения, предложив истцу устранить указанные в определении недостатки в срок до 25 июля 2025 года.
Разъяснить заявителю, что в случае, если недостатки не будут устранены в установленный срок, заявление будет считаться неподанным и возвращено со всеми приложенными к нему документами.
Судья ФИО"
